address,cuisine,lat,lon,name,opening_hours,phone,website,wheelchair_accessible
"127, Church Road, London, SW13 9HR",indian,51.475267,-0.2401376,Ela & Dhani,,,,unknown
"132, Lauriston Road, London, E9 7LH",mediterranean,51.5368487,-0.0448767,Chambers,,,,unknown
"68, Church Road, London, SW13 0DQ",thai,51.4747813,-0.2408212,Awesome Thai,"Mo-Th 18:00-23:00; Fr-Sa 12:00-15:00,18:00-23:00; Su 12:00-22:00",+44 20 8563 7027,https://www.awesomethai.co.uk/,unknown
"88, Church Road, London, SW13 0DQ",sushi,51.4749845,-0.2401116,Oka,,,,unknown
"35A, Barnes High Street, London, SW13 9LP",pizza,51.4734285,-0.2512332,Base Face Pizza,,+44 20 8878 7270,https://www.basefacepizza.com,unknown
"37, Burdett Road, London, E3 4TN",,51.5228833,-0.0338757,Med's,,,,unknown
"63, Burdett Road, London, E3 4TN",lebanese,51.5222597,-0.0336402,Orange Room,,+44 20 8980 7336,,unknown
"23, Burdett Road, London, E3 4TN",turkish,51.523334,-0.0340432,Shish Fusion,,,http://www.shishfusion.co.uk,unknown
"558, Mile End Road, London, E3 4PL",,51.5246406,-0.0351768,Roosters Piri Piri,11:30-0:00,,,unknown
"552, Mile End Road, London, E3 4PL",chicken;portuguese,51.524512,-0.0356004,Nando's,Mo-Su 11:00-22:00,,https://www.nandos.co.uk/restaurants/mile-end,unknown
"26, Christchurch Road, London, SW19 2NX",indian,51.4176786,-0.1776954,Spice of Raj,,+44 20 8542 6545,,unknown
"9-10, Carlton Terrace, London, E7 8LH",punjabi,51.5386881,0.0336504,Himalaya Restaurant & Takeaway,,,,unknown
"36-38, White Hart Lane, London, SW13 0PZ",thai,51.4691684,-0.2551551,Camile,,,,unknown
"126-128, Lauriston Road, London, E9 7LH",pizza,51.537087,-0.0449154,Ace Pizza,Tu-We 17:00-22:30; Th 12:00-22:30; Fr-Sa 12:00-23:00; Su 12:00-21:30; Mo off,,https://www.thisisacepizza.com/,no
"30b, Dover Street",british,51.5090981,-0.1431505,Chucs,,+44 20 3763 2013,https://www.chucsrestaurants.com/,unknown
"231, Victoria Park Road, London, E9 7HD",indian,51.5384076,-0.0440646,Lavang Spice,,+44 20 8985 9077,,unknown
"177, Morning Lane",barbecue,51.5468983,-0.0480504,Big Night,Th-Fr 18:00-24:00; Sa-Su 15:00-24:00; Mo-We off,,https://bignight.info/,unknown
"120, Morning Lane, London, E9 6LH",italian,51.5469704,-0.0494656,Dalla,,,,unknown
"23, Bruton Place",pizza,51.5109258,-0.1448669,PizzaExpress,,,,no
"26, Bruton Place",,51.5111353,-0.1448917,Babel House,,,https://www.babelhouse.co.uk/,unknown
"18, Bruton Place, London, W1J 6LY",french,51.511336,-0.1445474,Bellamy's,,+44 20 7491 2727,https://www.bellamysrestaurant.co.uk/,unknown
"4, Lancashire Court",,51.5127342,-0.1454304,Mews Pizza Co,,,http://www.mayfairpizzaco.com/about.php,unknown
"8-10, Lancashire Court",,51.5126389,-0.1455104,Mews of Mayfair,,,http://mewsofmayfair.com/,unknown
"9, Market Place, London, SE16 3UQ",caribbean,51.4927277,-0.0636325,Zionly Manna Vegan Rastarant,,+44 7831 136705,,yes
"85, Vicarage Lane, London, E15 4HG",caribbean,51.5398868,0.0110403,Roti Joupa,Mo-Sa 12:00-22:00; Su off,+44 20 7627 8637,https://roti-joupa.com/,unknown
"45, West Ham Lane, London, E15 4PH",african;nigerian,51.5395991,0.0039234,Kay Viva,,,,unknown
"13, Market Place, London, SE16 3UQ",breakfast;international,51.4925621,-0.0634244,Bermondsey Blend,Mo-Sa 07:00-16:00,+44 20 7232 0340,,unknown
"1031, Finchley Road, London",italian,51.5794989,-0.1983914,That's Amore,Mo-Fr 18:00-23:00; Sa-Su 12:00-23:00,,http://www.thatsamorelondon.com,unknown
"150, Roman Road, London, E2 0RY",fish_and_chips,51.5291415,-0.0461943,Greedy Fish & Chips,,+44 20 8983 0472,,unknown
"43, New Cross Road, London, SE14 5DS",chinese,51.477652,-0.0507518,Hong Kong City,,,,unknown
"720, Old Kent Road, London, SE15 1NG",colombian,51.4808887,-0.060787,Delicas Colombianas,,,,unknown
"720A, Old Kent Road, London, SE15 1NG",,51.4808186,-0.0606765,Chef's Delight,,,,unknown
"805-809, Old Kent Road, London, SE15 1NX",nigerian,51.4798829,-0.0568256,805,,,,unknown
"817, Old Kent Road, London, SE15 1NX",barbecue,51.4798168,-0.0564782,Esq.,,+44 20 7639 2346,,unknown
"58, Coombe Road, Kingston upon Thames, KT2 7AF",seafood,51.4124071,-0.2868733,Fish! Kitchen,,,,yes
"Gerry Raffles Square, London, E15 1BN",caribbean,51.5424686,0.0006987,Island Vibez Kitchen,,,,unknown
"38, West Ham Lane, London, E15 4PT",arab,51.5385567,0.0048022,al Zayt,,,https://www.alzayt.co.uk/,unknown
"5, Thornton Street, London, E20 2AD",,51.538538,-0.0121891,River Side East,Su-We 09:00-18:00; Th-Sa 09:00-22:00,,https://www.riverside-east.co.uk/,unknown
Address not available,turkish,51.6086078,-0.0010217,Breeze,,,,unknown
Address not available,indian,51.4140359,-0.2868512,New Devi Tandoori,,,,unknown
"4-8, Kingston Hill, Kingston Upon Thames, KT2 7NH",indian,51.4139901,-0.2869293,Rozana,,,,unknown
"32, Hanbury Street, London, E1 6QR",chinese,51.5202146,-0.0723141,Sichuan Folk,,+44 20 7247 4735,http://sichuan-folk.co.uk/,limited
Address not available,italian,51.5067329,-0.1463481,Da Corradi,,,,unknown
"27, Shepherd Market",persian,51.5063992,-0.1470093,Iran Restaurant,,+44 20 7409 3337,http://www.iranrestaurant.co.uk/home/,unknown
"20, City Road, London, EC1Y 2AJ",,51.5223257,-0.0874084,The India,,,,unknown
"12, City Road, London, EC1Y 2AA",italian,51.5220949,-0.087335,Giovanni's,,,,unknown
"14, City Road, London, EC1Y 2AA",chinese;Sichuan,51.5221563,-0.0873517,The Sichuan Restaurant,,+44 20 7588 5489,,yes
"20, Church Street, Twickenham, TW1 3NJ",indian,51.446859,-0.3273209,Naz Balti,Mo-Su 12:00-14:30; 18:00-24:00,+44 20 8744 9181,https://www.nazbalti.com/,unknown
"91, Worship Street, London, EC2A 2BG",korean,51.5221173,-0.0818858,Mukbap,,,,unknown
"25, York Street, Twickenham, TW1 3JZ",indian;nepalese,51.4476002,-0.3271246,Kathmandu Tandoori,Mo-Sa 17:30-23:00; Su 16:00-22:00,,,no
"27, York Street, Twickenham, TW1 3JZ",indian,51.4476702,-0.3270913,Namaste Village,Tu-Th 18:00-22:00; Fr-Sa 18:00-22:30; Su 17:00-21:00,,,unknown
"7, London Road, Twickenham, TW1 3SX",sushi,51.4468784,-0.3284451,Sushi Point,,,,unknown
"1, Dock Road, London, E16 1AH",thai,51.5060669,0.0163568,Nakhon Thai Waterfront,"Mo-Fr 12:00-14:30,18:00-23:00; Sa,Su 13:00-23:00",,,unknown
"36, Bethnal Green Road, London, E1 6HT",thai,51.523764,-0.0738137,Busaba,,,https://www.busaba.com/,unknown
"58, Bethnal Green Road, London, E1 6JW",,51.5241076,-0.0729821,Lahpet,,,,unknown
"40, York Street, Twickenham, TW1 3LJ",thai,51.4474938,-0.3267022,Rice Mill,"Mo-Sa 12:00-15:30,17:30-22:00; Su 12:00-20:30",+44 20 7018 0360,https://ricemillthairestaurant.com/,unknown
"36-38, York Street, Twickenham, TW1 3LJ",italian,51.4474508,-0.3268127,Locanda Luna,,,,unknown
"30, York Street, Twickenham, TW1 3LJ",japanese,51.4473401,-0.3270988,Umi,,,,unknown
"36, Church Street, Twickenham, TW1 3NR",italian;pasta,51.4465673,-0.3274276,Osteria Pulcinella,,,,unknown
"34, Church Street, Twickenham, TW1 3NR",persian,51.4464758,-0.3276094,Sumac,,,,limited
"33, Church Street, Twickenham, TW1 3NR",indian,51.4464418,-0.3276522,Twickenham Tandoori,Mo-Su 18:00-23:00,+44 20 8892 6973,http://www.twickenhamtandoori.com/,unknown
"32, Church Street, Twickenham, TW1 3NR",sushi,51.4464698,-0.3277895,You Me Sushi,,,,no
Address not available,,51.5071737,-0.1715515,Chucs Serpentine,Tu-Su 10:00-18:00,,https://www.chucsrestaurants.com/serpentine,unknown
"152, Plumstead High Street, London, SE18 1JQ",,51.4871624,0.0928523,Tiwa Tiwa,,,,unknown
"245, Wick Road, London, E9 5AF",,51.5453244,-0.0360031,Eko Bar & Restaurant,,,,unknown
"8-9, Rocks Lane, London, SW13 0DB",thai,51.4746965,-0.2391178,Rom Mai,"Tu-Th 17:30-23:00; Fr-Su 12:00-14:30,17:30-23:00",+44 20 8392 9158,http://www.rommaithaicuisine.co.uk,unknown
"80-82, Great Titchfield Street",greek,51.5189087,-0.1405457,Meraki,,,https://meraki-restaurant.com/,unknown
"1, Windmill Road, Mitcham, CR4 1HT",steak,51.3948492,-0.1452934,Miller & Carter,Mo-Su 12:00-23:00,,,unknown
"16-18, James Street",chicken;portuguese,51.5147474,-0.1503018,Nando's,,,https://www.nandos.co.uk/restaurants/st-christophers-place,unknown
"29, East Bay Lane, London, E15 2GW",american,51.5473218,-0.0245656,The Breakfast Club,"Mo,Tu 08:00-21:00; We-Sa 08:00-22:00; Su 08:00-20:00",+44 20 3866 4111,https://thebreakfastclubcafes.com/,unknown
"28, East Bay Lane, London, E15 2GW",,51.547248,-0.0244723,Randy's Wing Bar,"Mo,Tu 18:00-23:00; We 12:00-23:00; Th-Sa 12:00-23:30; Su 12:00-18:00",+44 20 8555 5971,,unknown
"27, East Bay Lane, London, E15 2GW",italian,51.5471829,-0.024391,Gotto Trattoria,,,,unknown
"32, Henrietta Street, London, WC2E 8NA",seafood,51.5112769,-0.1236177,Oystermen,,,,unknown
"34-36, Tavistock Street, London, WC2E 7PB",italian,51.5121645,-0.1200674,Cafe Murano,,,,unknown
"10, Kingsway, London",italian,51.5139351,-0.1174802,Guido's,,,,unknown
Montague Close,pizza,51.5063758,-0.0886958,PizzaExpress,,,https://www.pizzaexpress.com/london-london-bridge,unknown
Address not available,italian,51.6312848,-0.095774,Giovanni's,,,,unknown
Address not available,sushi,51.5265477,-0.1377713,Unnamed Restaurant,,,,unknown
"41-47, Tothill Street, London",steak,51.4995436,-0.1321796,Blue Boar,,,https://blueboarlondon.com/,unknown
"2, Regent Street St James's, London, SW1Y 4LR",italian,51.5082275,-0.1330855,San Carlo,,,,unknown
"12, Waterloo Place",,51.5075932,-0.1331918,Unnamed Restaurant,,,,unknown
"26, Crawford Street",thai,51.5197252,-0.1607199,Two Point Thai,,,https://twopointthai.co.uk/,unknown
"42, Crawford Street",,51.5194178,-0.1623137,Twist,,,http://www.twistkitchen.co.uk/,unknown
Address not available,turkish,51.6192848,-0.0169757,Xena’s,,,,unknown
Address not available,chinese,51.6191562,-0.0170005,Oriental Village,,,,unknown
Address not available,indian,51.6190705,-0.0170171,Naseeb,,,,unknown
Address not available,turkish,51.6196743,-0.0168711,Lydia,,,,unknown
Address not available,japanese,51.6197751,-0.0169146,Super Sushi,,,,unknown
"99-101, Old Church Road, London, E4 6ST",indian,51.6201335,-0.0167481,Bollywoods,,,,unknown
Address not available,italian,51.6184907,-0.0171572,La Rocca,,,,unknown
Address not available,indian,51.6184251,-0.0177416,Tabla,,,,unknown
"34, The Avenue, London",indian,51.6085382,0.0004746,Purbani,,,,unknown
"404, 404a, Hale End Road, London",chinese,51.6071017,0.0012197,Gourmet House,,,,unknown
"62, King Street, Twickenham, TW1 3SH",chicken;portuguese,51.4457382,-0.3302152,Nando's,"Su-Th 11:30-22:00, Fr-Sa 11:30-22:30",,,unknown
"488, West Green Road, London, N15 3DA",polish,51.5877958,-0.0990874,Autograf Restaurant,Mo-Su 12:30-22:00,+44 20 8889 2999,http://mobile.dudasite.com/site/autografbiz,unknown
Address not available,,51.6154041,-0.0176779,Haze,,,,unknown
Address not available,chinese,51.615436,-0.0171011,Oriental Chef,,,,unknown
"392, Grove Green Road",,51.5667497,0.0034332,Filly Brook,"Mo,Tu off; We,Th 17:00-23:00; Fr 17:00-00:00; Sa 13:00-00:00; Su 13:00-22:30",+44 20 3940 8955,https://www.fillybrook.co.uk/,unknown
"188, Castelnau, London, SW13 9DH",indian,51.4855165,-0.2329312,Spice of Night,Su-Th 17:30-23:30; Fr-Sa 17:30-24:00,,,unknown
"190, Castelnau, London, SW13 9DH",,51.4855598,-0.2328865,True Grill House,,,,unknown
"169, Church Road, London, SW13 9HR",,51.4757092,-0.2395445,Riva,,,,unknown
"10, Golborne Road",,51.5240196,-0.2063743,Laylow,,+44 20 8969 6000,https://laylow.co.uk/,unknown
"19, Friars Stile Road, Richmond, TW10 6NH",,51.4555641,-0.2969527,La Luna di Luca,,,,unknown
"431-433, Richmond Road, Twickenham, TW1 2EF",thai,51.4564089,-0.3090237,Asiatique,"Tu-Sa 11:30-15:00,18:00-22:30; Su 11:30-15:00, 17:30-22:00",,,unknown
"406, Richmond Road, Twickenham, TW1 2EB",indian,51.4559633,-0.3091512,Tangawizi,,,,unknown
"418, Richmond Road, Twickenham, TW1 2EB",italian,51.4561825,-0.3087839,A Cena,"We-Sa 12:00-14:00, Tu-Sa 17:45-22:00",,,unknown
"692, High Road Leyton, London",,51.5715309,-0.008173,Kebabish Original,,,,unknown
"595, High Road Leyton, London, E10 6PY",mauritian,51.5685972,-0.0086454,Mauritius Delight,,,,unknown
"350, High Road Leyton, London",indian,51.5619495,-0.0101327,Hyderabadi Biryani's,,,,unknown
"371, High Road Leyton, London, E10 5NA",grill,51.5610045,-0.0101566,Wood and Flames,,,,unknown
"260, High Road Leyton, London, E10 5PW",,51.5595124,-0.0078115,Fat Bites,,,,unknown
"277, High Road Leyton, London, E10 5QN",turkish,51.5591733,-0.0081093,Cafe Anatolia,,,,unknown
"220, High Road Leyton, London, E10 5PS",kebab,51.5584473,-0.0066429,Doner King,,,,unknown
"232, High Road Leyton, London, E10 5PS",,51.5588551,-0.0069076,Sangria Restaurant,,,,unknown
Address not available,caribbean,51.5552343,0.0058268,Upfull Foodzone And Juice Bar,,,,unknown
"120, St John's Wood High Street",british,51.5335039,-0.1704696,The Ivy St. John's Wood,,+44 20 3096 9444,https://theivystjohnswood.com/,unknown
"38, St John's Wood Terrace, London, NW8 6LS",,51.5349846,-0.168737,Drunch,Mo-Fr 11:00-23:00; Sa 10:00-23:00; Su 10:00-22:30,,,unknown
"28, Circus Road",sushi,51.5335805,-0.1727021,Maido,11:00-22:00,,,unknown
"10, Lincoln Street, London, SW3 2TS",indian,51.4916386,-0.1614887,Kutir,,+44 20 7581 1144,https://kutir.co.uk/,unknown
"302, Green Street, London, E7 8LF",indian;south_indian,51.5378362,0.0336506,Shinde's Pure Veg,Mo-Su 11:00-22:00,+44 20 8257 1778,,unknown
"39, Abbey Road, London, NW8 0AA",pizza,51.5355026,-0.1816491,PizzaExpress,,,https://www.pizzaexpress.com/st-johns-wood-abbey-road,unknown
"107, Muswell Hill Road, London, N10 3HS",thai,51.5892796,-0.146125,Giggling Squid,,+44 20 8194 0091,https://www.gigglingsquid.com/restaurant/muswell-hill,yes
"40, Canada Square, London, E14 5FW",british,51.5049014,-0.0173775,The Ivy,,,,unknown
"346, Richmond Road, Twickenham, TW1 2DU",thai,51.4549114,-0.3114559,Thai Upon Thames,,,,unknown
"369, Richmond Road, Twickenham, TW1 2EJ",greek,51.4553643,-0.3111262,Orpheus,,,,unknown
"26-28, Standard Road, London, NW10 6EU",,51.5286556,-0.2630928,"Bake, Cake & Shake",,,,unknown
"300-302, Ilford Lane, Ilford, IG1 2LR",,51.5499141,0.0747155,Haweli Restaurant,,,,unknown
"68, Richmond Road, Twickenham, TW1 3BE",,51.4492893,-0.3227903,la Piazza,,,,unknown
"59, York Street, Twickenham, TW1 3LP",ukrainian,51.4482689,-0.325678,Prosperity,,+44 20 3302 5495,,unknown
"55, York Street, Twickenham, TW1 3LP",italian,51.4481811,-0.3258053,Caffè Del Mare,,,,unknown
"65, Richmond Road, Twickenham, TW1 3AW",indian,51.4494153,-0.3232543,Delhi Social,,+44 20 8404 4440,https://delhisocial.co.uk/,limited
"166, Randolph Avenue",,51.529789,-0.1856286,Banana Tree,Mo-We 12:00-22:00; Th-Sa 12:00-23:00; Su 12:00-22:00,,https://bananatree.co.uk/restaurants/maida-vale/,unknown
"75, Portway, London, E15 3QJ",chinese;sushi,51.5372824,0.0122328,Tokyo Express,"Mo-Su,PH 16:30-23:00",,,unknown
"184, The Grove, London, E15 1NS",grill,51.5450376,0.0043342,Grand Somsa Choyxona,,+44 20 8616 0780,,unknown
"14, Bramall Close, London, E15 1RR",caribbean,51.5499155,0.0113491,Karla's Kitchen,,,,unknown
"403-405, New Cross Road, London, SE14 6LA",nigerian,51.4760412,-0.0333153,Éko '77,,+44 20 3648 9963,https://eko77.co.uk/,unknown
"365, Edgware Road",middle_eastern,51.5224616,-0.1739127,Arbil Restaurant,,,,unknown
"10, London Street, London, W2 1HL",italian,51.5154348,-0.1744925,San Marco,,+44 20 7724 3673,,unknown
"336, Footscray Road, London, SE9 2EB",chinese,51.4392603,0.0700959,Tai Pan Restaurant,,,,unknown
"33, Edgware Road",iraqi,51.5145849,-0.1625989,Masguof,,,,unknown
"272, Barking Road, London, E6 3BA",,51.5323212,0.0511223,Squires African Restaurant,,,,unknown
"25-27, Station Parade, Barking, IG11 8ED",,51.5387338,0.0802576,The Wood Oven,,,,unknown
"219, Leytonstone Road, London, E15 1LN",indian,51.5514307,0.0056269,Fat Chef,,,,unknown
"363, Roman Road, London, E3 5QR",italian,51.5312701,-0.0388566,Symposium,,,,unknown
"357, Roman Road, London, E3 5QR",,51.5312292,-0.0390507,E3 Vegan,"We-Th,Su 12:00-17:00; Fr 12:00-17:00,19:00-22:00; Sa 12:00-19:00; Mo-Tu off",+44 20 3859 9798,https://www.e3vegan.com/,unknown
"387, Roman Road, London, E3 5QR",,51.5314624,-0.0378845,Kisses From Nonna,,,,unknown
"64, Charlotte Street, London, W1T 4QD",japanese;sushi,51.5202483,-0.1363171,Kazu,,,,unknown
"66, Grafton Way, London, W1T 5DU",mexican,51.5232823,-0.1384492,Cafe Rio,,,,unknown
"323, Kingsland Road, London, E8 4DL",,51.5387497,-0.07694,Lekki,,,,unknown
"Theatre Square, London, E15 1BX",pizza,51.5429022,0.001218,PizzaExpress,Su-Mo 11:30-22:00; Tu-Th 11:30-22:30; Fr-Sa 11:30-23:00,,https://www.pizzaexpress.com/stratford-east-theatre-square,unknown
"178, The Grove, London, E15 1NS",indian,51.5446456,0.004289,Himalaya Restaurant,Mo-Su 12:00-14:30; Fr-Sa 18:00-24:00; Su-Th 18:00-23:30,,,unknown
"17, Endeavour Square, London, E20 1JN",italian,51.5421877,-0.0091475,Figo,,,,unknown
"1-2, Endeavour Square, London, E20 1JN",ramen,51.5417375,-0.0085479,Tonkotsu,Su-We 12:00-22:00; Th-Sa 12:00-22:30,,,yes
"65, Bayswater Road",thai,51.5116655,-0.1769071,Thai Square,,,,unknown
"40, Queensway, London, W2 3RS",,51.5116065,-0.187224,Charlie's Kitchen,,,,unknown
Address not available,,51.5136259,-0.1905664,Selesa Malaysian Cuisine,,,,unknown
"4, Hereford Road",persian,51.5141972,-0.1935349,Sinuhe,,+44 20 7221 1444,https://www.sinuherestaurant.co.uk/,unknown
"155-157, Westbourne Grove",,51.5147224,-0.1963721,Sumi,,,,unknown
"45, Ledbury Road",,51.5137641,-0.199201,Beach Blanket Babylon,,+44 20 7229 2907,https://www.beachblanket.co.uk/nottinghill/,unknown
"35-37, Battersea Rise, London, SW11 1HH",brunch,51.4607718,-0.1640877,The Table Battersea Rise,Su-Tu 09:00-16:00; We-Sa 09:00-22:00,+44 207 223 0033,https://thetablecafe.com/battersea-rise/,unknown
"5-7, Battersea Rise, London, SW11 1HG",,51.4608549,-0.1627778,Azteca,,,,unknown
"127, Parkway",pizza,51.5361873,-0.1464055,Street Pizza,,,,unknown
"105-107, Talbot Road",,51.5166043,-0.2005958,Dorian,,,,unknown
"13, Catford Broadway, London, SE6 4SP",sushi,51.4451821,-0.0219666,Sapporo Ichiban,,,,unknown
"7, Catford Broadway, London, SE6 4SP",,51.4450477,-0.0224024,Fourteen87,,,,unknown
"4, Catford Broadway, London, SE6 4SP",turkish,51.4449837,-0.0226348,Catford Best Kebab,,,,limited
"2, Catford Broadway, London, SE6 4SP",japanese,51.4449401,-0.0228034,Taro,Mo-Sa 12:00-22:00; Su 12:00-21:30,+44 20 3336 7752,,yes
"138, Merton Road, London, SW19 1EH",italian,51.4189823,-0.1933295,King Star,,+44 20 8542 6500,,unknown
Address not available,italian;greek;mediterranean,51.4190248,-0.1933819,King Star,,+44 20 8542 6500,,unknown
"New King's Road, London, SW6 4SE",,51.4767664,-0.1926385,Miski,,,,unknown
"Cambridge Heath Road, London, E2 9PA",,51.5277716,-0.0551657,Chiringuito,,,,unknown
Address not available,,51.5209803,-0.2092978,Canteen | Notting Hill,,,,unknown
"105, Munster Road, London, SW6 5RQ",pizza;pasta;italian;seafood,51.4759839,-0.2091506,Pappa Ciccia,Mo-Su 10:00-22:00,+44 20 7384 1884,https://www.pappaciccia.com,unknown
"120, Holland Park Avenue",,51.5067123,-0.208018,Vori,,,,unknown
Address not available,,51.5066319,-0.2084638,Urchin,,,,unknown
"130, Boundary Road, London, NW8 0RH",italian,51.5370728,-0.1858388,Morso,,+44 20 7624 7412,https://www.morsolondon.co.uk/,unknown
"122, Boundary Road",georgian,51.5372371,-0.1856526,Geamos,"Mo-Fr 18:00-23:00; Sa 12:00-15:00,17:00-23:00; Su 12:00-15:00,17:00-22:00",,,unknown
"100, Boundary Road",chinese,51.5376891,-0.1851406,Hiro,,,,unknown
"36, Upper Richmond Road, London, SW15 2RX",pizza,51.4568953,-0.2043919,Pizza 2 Night,,,,unknown
"34, Upper Richmond Road, London, SW15 2RX",thai,51.4568912,-0.2043144,Toong Tong Thai,,,,unknown
"391, Kilburn High Road, London, NW6 7QE",pizza,51.546088,-0.2031287,Woodoven Pizza,,,,unknown
"147, Notting Hill Gate",persian,51.5084674,-0.1999249,Beluga Persian Grill & Bar,,+44 20 7041 8053,https://beluganottinghill.co.uk/,unknown
"215-217, Kensington Church Street",steak_house,51.5084373,-0.1953299,Black & Blue,,+44 20 7727 0004,http://www.blackandbluerestaurants.com/our-restaurants/notting-hill-gate/,unknown
"Tower Hill, London, EC3N 4AB",,51.5069626,-0.0747175,Sergeant's Mess,,,,unknown
"10B, Kew Green, Richmond, TW9 3BH",grill,51.4834398,-0.2861587,Grill off the Green,,+44 20 8948 4433,https://grilloffthegreen.com/,no
"75-77, Marchmont Street, London, WC1N 1AP",,51.5255355,-0.1256261,fig & walnut,,,,unknown
"133, South Lambeth Road, London, SW8 1XB",portuguese,51.4786682,-0.1232395,Machico,,,,unknown
"169, South Lambeth Road, London, SW8 1XW",asian,51.4775133,-0.1230006,Jatra Restaurant Stockwell,Mo-Th 12:00-21:30; Fr 12:00-22:00; Sa 10:00-22:00; Su 10:00-21:30,+44 20 3754 9286,https://www.jatrarestaurant.com,unknown
Address not available,japanese,51.5148195,-0.144377,Wasabi,,,,yes
"8, High Timber Street, London, EC4V 3PA",international,51.5104734,-0.0965522,High Timber,,,https://www.hightimber.com/,unknown
"20-22, New Globe Walk, London, SE1 9DR",turkish,51.5077545,-0.0960845,Tas,"Su,Mo 12:00-22:30; Tu-Sa 12:00-23:00",,https://www.tasrestaurants.co.uk/tas-pide/,unknown
"11, Stoney Street, London, SE1 9AD",fish,51.5056077,-0.0915673,Wright Brothers,,+44 20 7403 9554,https://thewrightbrothers.co.uk/restaurant/borough-market/,unknown
"83, Southwark Street, London, SE1 0HX",,51.5054356,-0.0996438,The Table,"Mo-Fr 08:00-16:00; Sa,Su 09:00-16:00",,,unknown
